datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
2/16/2025 11:00:00 PM,2/16/2025 6:00:00 PM,Other Renewables,629,0.005,True
2/16/2025 11:00:00 PM,2/16/2025 6:00:00 PM,Solar,34,0.000,True
2/16/2025 11:00:00 PM,2/16/2025 6:00:00 PM,Storage,15,0.000,False
2/16/2025 11:00:00 PM,2/16/2025 6:00:00 PM,Wind,8239,0.075,True
2/16/2025 10:00:00 PM,2/16/2025 5:00:00 PM,Coal,20582,0.196,False
2/16/2025 10:00:00 PM,2/16/2025 5:00:00 PM,Gas,39012,0.372,False
2/16/2025 10:00:00 PM,2/16/2025 5:00:00 PM,Hydro,2253,0.021,True
2/16/2025 10:00:00 PM,2/16/2025 5:00:00 PM,Multiple Fuels,589,0.005,False
2/16/2025 10:00:00 PM,2/16/2025 5:00:00 PM,Nuclear,32471,0.309,False
2/16/2025 10:00:00 PM,2/16/2025 5:00:00 PM,Oil,411,0.003,False
2/16/2025 10:00:00 PM,2/16/2025 5:00:00 PM,Other Renewables,618,0.005,True
2/16/2025 10:00:00 PM,2/16/2025 5:00:00 PM,Solar,635,0.006,True
2/16/2025 10:00:00 PM,2/16/2025 5:00:00 PM,Storage,12,0.000,False
2/16/2025 10:00:00 PM,2/16/2025 5:00:00 PM,Wind,8204,0.078,True
2/16/2025 9:00:00 PM,2/16/2025 4:00:00 PM,Coal,19794,0.194,False
2/16/2025 9:00:00 PM,2/16/2025 4:00:00 PM,Gas,35614,0.349,False
2/16/2025 9:00:00 PM,2/16/2025 4:00:00 PM,Hydro,1524,0.015,True
2/16/2025 9:00:00 PM,2/16/2025 4:00:00 PM,Multiple Fuels,494,0.004,False
2/16/2025 9:00:00 PM,2/16/2025 4:00:00 PM,Nuclear,32449,0.318,False
2/16/2025 9:00:00 PM,2/16/2025 4:00:00 PM,Oil,402,0.004,False
2/16/2025 9:00:00 PM,2/16/2025 4:00:00 PM,Other Renewables,612,0.006,True
2/16/2025 9:00:00 PM,2/16/2025 4:00:00 PM,Solar,2583,0.025,True
2/16/2025 9:00:00 PM,2/16/2025 4:00:00 PM,Storage,0,0.000,False
2/16/2025 9:00:00 PM,2/16/2025 4:00:00 PM,Wind,8379,0.082,True
2/16/2025 8:00:00 PM,2/16/2025 3:00:00 PM,Coal,20267,0.197,False
2/16/2025 8:00:00 PM,2/16/2025 3:00:00 PM,Gas,36405,0.353,False
2/16/2025 8:00:00 PM,2/16/2025 3:00:00 PM,Hydro,664,0.006,True
2/16/2025 8:00:00 PM,2/16/2025 3:00:00 PM,Multiple Fuels,644,0.006,False
2/16/2025 8:00:00 PM,2/16/2025 3:00:00 PM,Nuclear,32469,0.315,False
2/16/2025 8:00:00 PM,2/16/2025 3:00:00 PM,Oil,401,0.003,False
2/16/2025 8:00:00 PM,2/16/2025 3:00:00 PM,Other Renewables,597,0.005,True
2/16/2025 8:00:00 PM,2/16/2025 3:00:00 PM,Solar,3071,0.029,True
2/16/2025 8:00:00 PM,2/16/2025 3:00:00 PM,Storage,0,0.000,False
2/16/2025 8:00:00 PM,2/16/2025 3:00:00 PM,Wind,8355,0.081,True
2/16/2025 7:00:00 PM,2/16/2025 2:00:00 PM,Coal,20348,0.196,False
2/16/2025 7:00:00 PM,2/16/2025 2:00:00 PM,Gas,36937,0.356,False
2/16/2025 7:00:00 PM,2/16/2025 2:00:00 PM,Hydro,700,0.006,True
2/16/2025 7:00:00 PM,2/16/2025 2:00:00 PM,Multiple Fuels,737,0.007,False
2/16/2025 7:00:00 PM,2/16/2025 2:00:00 PM,Nuclear,32480,0.313,False
2/16/2025 7:00:00 PM,2/16/2025 2:00:00 PM,Oil,401,0.003,False
2/16/2025 7:00:00 PM,2/16/2025 2:00:00 PM,Other Renewables,597,0.005,True
2/16/2025 7:00:00 PM,2/16/2025 2:00:00 PM,Solar,2674,0.025,True
2/16/2025 7:00:00 PM,2/16/2025 2:00:00 PM,Storage,0,0.000,False
2/16/2025 7:00:00 PM,2/16/2025 2:00:00 PM,Wind,8659,0.083,True
2/16/2025 6:00:00 PM,2/16/2025 1:00:00 PM,Coal,20264,0.195,False
2/16/2025 6:00:00 PM,2/16/2025 1:00:00 PM,Gas,37194,0.358,False
2/16/2025 6:00:00 PM,2/16/2025 1:00:00 PM,Hydro,679,0.006,True
2/16/2025 6:00:00 PM,2/16/2025 1:00:00 PM,Multiple Fuels,738,0.007,False
2/16/2025 6:00:00 PM,2/16/2025 1:00:00 PM,Nuclear,32478,0.313,False
2/16/2025 6:00:00 PM,2/16/2025 1:00:00 PM,Oil,401,0.003,False
2/16/2025 6:00:00 PM,2/16/2025 1:00:00 PM,Other Renewables,596,0.005,True
2/16/2025 6:00:00 PM,2/16/2025 1:00:00 PM,Solar,2460,0.023,True
2/16/2025 6:00:00 PM,2/16/2025 1:00:00 PM,Storage,0,0.000,False
2/16/2025 6:00:00 PM,2/16/2025 1:00:00 PM,Wind,8826,0.085,True
2/16/2025 5:00:00 PM,2/16/2025 12:00:00 PM,Coal,20359,0.197,False
2/16/2025 5:00:00 PM,2/16/2025 12:00:00 PM,Gas,37140,0.359,False
2/16/2025 5:00:00 PM,2/16/2025 12:00:00 PM,Hydro,680,0.006,True
2/16/2025 5:00:00 PM,2/16/2025 12:00:00 PM,Multiple Fuels,707,0.006,False
2/16/2025 5:00:00 PM,2/16/2025 12:00:00 PM,Nuclear,32477,0.314,False
2/16/2025 5:00:00 PM,2/16/2025 12:00:00 PM,Oil,400,0.003,False
2/16/2025 5:00:00 PM,2/16/2025 12:00:00 PM,Other Renewables,600,0.005,True
2/16/2025 5:00:00 PM,2/16/2025 12:00:00 PM,Solar,2102,0.020,True
2/16/2025 5:00:00 PM,2/16/2025 12:00:00 PM,Storage,0,0.000,False
2/16/2025 5:00:00 PM,2/16/2025 12:00:00 PM,Wind,8895,0.086,True
2/16/2025 4:00:00 PM,2/16/2025 11:00:00 AM,Coal,20323,0.195,False
2/16/2025 4:00:00 PM,2/16/2025 11:00:00 AM,Gas,37937,0.365,False
2/16/2025 4:00:00 PM,2/16/2025 11:00:00 AM,Hydro,847,0.008,True
2/16/2025 4:00:00 PM,2/16/2025 11:00:00 AM,Multiple Fuels,649,0.006,False
2/16/2025 4:00:00 PM,2/16/2025 11:00:00 AM,Nuclear,32477,0.312,False
2/16/2025 4:00:00 PM,2/16/2025 11:00:00 AM,Oil,417,0.004,False
2/16/2025 4:00:00 PM,2/16/2025 11:00:00 AM,Other Renewables,590,0.005,True
2/16/2025 4:00:00 PM,2/16/2025 11:00:00 AM,Solar,1686,0.016,True
2/16/2025 4:00:00 PM,2/16/2025 11:00:00 AM,Storage,7,0.000,False
2/16/2025 4:00:00 PM,2/16/2025 11:00:00 AM,Wind,8961,0.086,True
2/16/2025 3:00:00 PM,2/16/2025 10:00:00 AM,Coal,20069,0.194,False
2/16/2025 3:00:00 PM,2/16/2025 10:00:00 AM,Gas,37728,0.365,False
2/16/2025 3:00:00 PM,2/16/2025 10:00:00 AM,Hydro,1297,0.012,True
2/16/2025 3:00:00 PM,2/16/2025 10:00:00 AM,Multiple Fuels,655,0.006,False
2/16/2025 3:00:00 PM,2/16/2025 10:00:00 AM,Nuclear,32486,0.315,False
2/16/2025 3:00:00 PM,2/16/2025 10:00:00 AM,Oil,421,0.004,False
2/16/2025 3:00:00 PM,2/16/2025 10:00:00 AM,Other Renewables,585,0.005,True
2/16/2025 3:00:00 PM,2/16/2025 10:00:00 AM,Solar,1076,0.010,True
2/16/2025 3:00:00 PM,2/16/2025 10:00:00 AM,Storage,3,0.000,False
2/16/2025 3:00:00 PM,2/16/2025 10:00:00 AM,Wind,8811,0.085,True
2/16/2025 2:00:00 PM,2/16/2025 9:00:00 AM,Coal,19542,0.192,False
2/16/2025 2:00:00 PM,2/16/2025 9:00:00 AM,Gas,36785,0.362,False
2/16/2025 2:00:00 PM,2/16/2025 9:00:00 AM,Hydro,1766,0.017,True
2/16/2025 2:00:00 PM,2/16/2025 9:00:00 AM,Multiple Fuels,603,0.006,False
2/16/2025 2:00:00 PM,2/16/2025 9:00:00 AM,Nuclear,32500,0.320,False
2/16/2025 2:00:00 PM,2/16/2025 9:00:00 AM,Oil,413,0.004,False
2/16/2025 2:00:00 PM,2/16/2025 9:00:00 AM,Other Renewables,590,0.005,True
2/16/2025 2:00:00 PM,2/16/2025 9:00:00 AM,Solar,652,0.006,True
2/16/2025 2:00:00 PM,2/16/2025 9:00:00 AM,Storage,0,0.000,False
2/16/2025 2:00:00 PM,2/16/2025 9:00:00 AM,Wind,8520,0.084,True
2/16/2025 1:00:00 PM,2/16/2025 8:00:00 AM,Coal,19176,0.193,False
2/16/2025 1:00:00 PM,2/16/2025 8:00:00 AM,Gas,35454,0.357,False
2/16/2025 1:00:00 PM,2/16/2025 8:00:00 AM,Hydro,1728,0.017,True
2/16/2025 1:00:00 PM,2/16/2025 8:00:00 AM,Multiple Fuels,504,0.005,False
2/16/2025 1:00:00 PM,2/16/2025 8:00:00 AM,Nuclear,32488,0.327,False
2/16/2025 1:00:00 PM,2/16/2025 8:00:00 AM,Oil,415,0.004,False
2/16/2025 1:00:00 PM,2/16/2025 8:00:00 AM,Other Renewables,614,0.006,True
2/16/2025 1:00:00 PM,2/16/2025 8:00:00 AM,Solar,350,0.003,True
2/16/2025 1:00:00 PM,2/16/2025 8:00:00 AM,Storage,0,0.000,False
2/16/2025 1:00:00 PM,2/16/2025 8:00:00 AM,Wind,8559,0.086,True
2/16/2025 12:00:00 PM,2/16/2025 7:00:00 AM,Coal,19285,0.196,False
2/16/2025 12:00:00 PM,2/16/2025 7:00:00 AM,Gas,35015,0.357,False
2/16/2025 12:00:00 PM,2/16/2025 7:00:00 AM,Hydro,1350,0.013,True
2/16/2025 12:00:00 PM,2/16/2025 7:00:00 AM,Multiple Fuels,506,0.005,False
2/16/2025 12:00:00 PM,2/16/2025 7:00:00 AM,Nuclear,32453,0.331,False
2/16/2025 12:00:00 PM,2/16/2025 7:00:00 AM,Oil,417,0.004,False
2/16/2025 12:00:00 PM,2/16/2025 7:00:00 AM,Other Renewables,614,0.006,True
2/16/2025 12:00:00 PM,2/16/2025 7:00:00 AM,Solar,62,0.000,True
2/16/2025 12:00:00 PM,2/16/2025 7:00:00 AM,Storage,0,0.000,False
2/16/2025 12:00:00 PM,2/16/2025 7:00:00 AM,Wind,8309,0.084,True
2/16/2025 11:00:00 AM,2/16/2025 6:00:00 AM,Coal,19073,0.196,False
2/16/2025 11:00:00 AM,2/16/2025 6:00:00 AM,Gas,34669,0.357,False
2/16/2025 11:00:00 AM,2/16/2025 6:00:00 AM,Hydro,1241,0.012,True
2/16/2025 11:00:00 AM,2/16/2025 6:00:00 AM,Multiple Fuels,506,0.005,False
2/16/2025 11:00:00 AM,2/16/2025 6:00:00 AM,Nuclear,32429,0.334,False
2/16/2025 11:00:00 AM,2/16/2025 6:00:00 AM,Oil,419,0.004,False
2/16/2025 11:00:00 AM,2/16/2025 6:00:00 AM,Other Renewables,631,0.006,True
2/16/2025 11:00:00 AM,2/16/2025 6:00:00 AM,Solar,25,0.000,True
2/16/2025 11:00:00 AM,2/16/2025 6:00:00 AM,Storage,0,0.000,False
2/16/2025 11:00:00 AM,2/16/2025 6:00:00 AM,Wind,7907,0.081,True
2/16/2025 10:00:00 AM,2/16/2025 5:00:00 AM,Coal,19030,0.198,False
2/16/2025 10:00:00 AM,2/16/2025 5:00:00 AM,Gas,34575,0.361,False
2/16/2025 10:00:00 AM,2/16/2025 5:00:00 AM,Hydro,990,0.010,True
2/16/2025 10:00:00 AM,2/16/2025 5:00:00 AM,Multiple Fuels,503,0.005,False
2/16/2025 10:00:00 AM,2/16/2025 5:00:00 AM,Nuclear,32395,0.338,False
2/16/2025 10:00:00 AM,2/16/2025 5:00:00 AM,Oil,423,0.004,False
2/16/2025 10:00:00 AM,2/16/2025 5:00:00 AM,Other Renewables,633,0.006,True
2/16/2025 10:00:00 AM,2/16/2025 5:00:00 AM,Solar,25,0.000,True
2/16/2025 10:00:00 AM,2/16/2025 5:00:00 AM,Storage,0,0.000,False
2/16/2025 10:00:00 AM,2/16/2025 5:00:00 AM,Wind,7178,0.074,True
2/16/2025 9:00:00 AM,2/16/2025 4:00:00 AM,Coal,19018,0.200,False
2/16/2025 9:00:00 AM,2/16/2025 4:00:00 AM,Gas,34415,0.362,False
2/16/2025 9:00:00 AM,2/16/2025 4:00:00 AM,Hydro,974,0.010,True
2/16/2025 9:00:00 AM,2/16/2025 4:00:00 AM,Multiple Fuels,65,0.000,False
2/16/2025 9:00:00 AM,2/16/2025 4:00:00 AM,Nuclear,32365,0.340,False
2/16/2025 9:00:00 AM,2/16/2025 4:00:00 AM,Oil,428,0.004,False
2/16/2025 9:00:00 AM,2/16/2025 4:00:00 AM,Other Renewables,627,0.006,True
2/16/2025 9:00:00 AM,2/16/2025 4:00:00 AM,Solar,25,0.000,True
2/16/2025 9:00:00 AM,2/16/2025 4:00:00 AM,Storage,0,0.000,False
2/16/2025 9:00:00 AM,2/16/2025 4:00:00 AM,Wind,7122,0.074,True
2/16/2025 8:00:00 AM,2/16/2025 3:00:00 AM,Coal,18908,0.200,False
2/16/2025 8:00:00 AM,2/16/2025 3:00:00 AM,Gas,34536,0.365,False
2/16/2025 8:00:00 AM,2/16/2025 3:00:00 AM,Hydro,935,0.009,True
2/16/2025 8:00:00 AM,2/16/2025 3:00:00 AM,Multiple Fuels,1,0.000,False
2/16/2025 8:00:00 AM,2/16/2025 3:00:00 AM,Nuclear,32329,0.342,False
2/16/2025 8:00:00 AM,2/16/2025 3:00:00 AM,Oil,427,0.004,False
2/16/2025 8:00:00 AM,2/16/2025 3:00:00 AM,Other Renewables,634,0.006,True
2/16/2025 8:00:00 AM,2/16/2025 3:00:00 AM,Solar,25,0.000,True
2/16/2025 8:00:00 AM,2/16/2025 3:00:00 AM,Storage,0,0.000,False
2/16/2025 8:00:00 AM,2/16/2025 3:00:00 AM,Wind,6732,0.071,True
2/16/2025 7:00:00 AM,2/16/2025 2:00:00 AM,Coal,18949,0.199,False
2/16/2025 7:00:00 AM,2/16/2025 2:00:00 AM,Gas,35676,0.375,False
2/16/2025 7:00:00 AM,2/16/2025 2:00:00 AM,Hydro,824,0.008,True
2/16/2025 7:00:00 AM,2/16/2025 2:00:00 AM,Multiple Fuels,1,0.000,False
2/16/2025 7:00:00 AM,2/16/2025 2:00:00 AM,Nuclear,32292,0.339,False
2/16/2025 7:00:00 AM,2/16/2025 2:00:00 AM,Oil,426,0.004,False
2/16/2025 7:00:00 AM,2/16/2025 2:00:00 AM,Other Renewables,640,0.006,True
2/16/2025 7:00:00 AM,2/16/2025 2:00:00 AM,Solar,25,0.000,True
2/16/2025 7:00:00 AM,2/16/2025 2:00:00 AM,Storage,0,0.000,False
2/16/2025 7:00:00 AM,2/16/2025 2:00:00 AM,Wind,6157,0.064,True
2/16/2025 6:00:00 AM,2/16/2025 1:00:00 AM,Coal,19022,0.199,False
2/16/2025 6:00:00 AM,2/16/2025 1:00:00 AM,Gas,35944,0.377,False
2/16/2025 6:00:00 AM,2/16/2025 1:00:00 AM,Hydro,1045,0.011,True
2/16/2025 6:00:00 AM,2/16/2025 1:00:00 AM,Multiple Fuels,1,0.000,False
2/16/2025 6:00:00 AM,2/16/2025 1:00:00 AM,Nuclear,32262,0.339,False
2/16/2025 6:00:00 AM,2/16/2025 1:00:00 AM,Oil,423,0.004,False
2/16/2025 6:00:00 AM,2/16/2025 1:00:00 AM,Other Renewables,634,0.006,True
2/16/2025 6:00:00 AM,2/16/2025 1:00:00 AM,Solar,25,0.000,True
2/16/2025 6:00:00 AM,2/16/2025 1:00:00 AM,Storage,0,0.000,False
2/16/2025 6:00:00 AM,2/16/2025 1:00:00 AM,Wind,5797,0.060,True
2/16/2025 5:00:00 AM,2/16/2025 12:00:00 AM,Coal,19438,0.202,False
2/16/2025 5:00:00 AM,2/16/2025 12:00:00 AM,Gas,36886,0.383,False
2/16/2025 5:00:00 AM,2/16/2025 12:00:00 AM,Hydro,1105,0.011,True
2/16/2025 5:00:00 AM,2/16/2025 12:00:00 AM,Multiple Fuels,1,0.000,False
2/16/2025 5:00:00 AM,2/16/2025 12:00:00 AM,Nuclear,32217,0.335,False
2/16/2025 5:00:00 AM,2/16/2025 12:00:00 AM,Oil,422,0.004,False
2/16/2025 5:00:00 AM,2/16/2025 12:00:00 AM,Other Renewables,635,0.006,True
2/16/2025 5:00:00 AM,2/16/2025 12:00:00 AM,Solar,25,0.000,True
2/16/2025 5:00:00 AM,2/16/2025 12:00:00 AM,Storage,0,0.000,False
2/16/2025 5:00:00 AM,2/16/2025 12:00:00 AM,Wind,5416,0.056,True
2/16/2025 4:00:00 AM,2/15/2025 11:00:00 PM,Coal,19779,0.202,False
2/16/2025 4:00:00 AM,2/15/2025 11:00:00 PM,Gas,38878,0.397,False
2/16/2025 4:00:00 AM,2/15/2025 11:00:00 PM,Hydro,1253,0.012,True
2/16/2025 4:00:00 AM,2/15/2025 11:00:00 PM,Multiple Fuels,103,0.001,False
2/16/2025 4:00:00 AM,2/15/2025 11:00:00 PM,Nuclear,32160,0.329,False
2/16/2025 4:00:00 AM,2/15/2025 11:00:00 PM,Oil,420,0.004,False
2/16/2025 4:00:00 AM,2/15/2025 11:00:00 PM,Other Renewables,641,0.006,True
2/16/2025 4:00:00 AM,2/15/2025 11:00:00 PM,Solar,25,0.000,True
2/16/2025 4:00:00 AM,2/15/2025 11:00:00 PM,Storage,0,0.000,False
2/16/2025 4:00:00 AM,2/15/2025 11:00:00 PM,Wind,4484,0.045,True
2/16/2025 3:00:00 AM,2/15/2025 10:00:00 PM,Coal,19982,0.199,False
2/16/2025 3:00:00 AM,2/15/2025 10:00:00 PM,Gas,40382,0.403,False
2/16/2025 3:00:00 AM,2/15/2025 10:00:00 PM,Hydro,1765,0.017,True
2/16/2025 3:00:00 AM,2/15/2025 10:00:00 PM,Multiple Fuels,431,0.004,False
2/16/2025 3:00:00 AM,2/15/2025 10:00:00 PM,Nuclear,32184,0.321,False
2/16/2025 3:00:00 AM,2/15/2025 10:00:00 PM,Oil,422,0.004,False
2/16/2025 3:00:00 AM,2/15/2025 10:00:00 PM,Other Renewables,640,0.006,True
2/16/2025 3:00:00 AM,2/15/2025 10:00:00 PM,Solar,25,0.000,True
2/16/2025 3:00:00 AM,2/15/2025 10:00:00 PM,Storage,0,0.000,False
2/16/2025 3:00:00 AM,2/15/2025 10:00:00 PM,Wind,4188,0.041,True
2/16/2025 2:00:00 AM,2/15/2025 9:00:00 PM,Coal,20339,0.198,False
2/16/2025 2:00:00 AM,2/15/2025 9:00:00 PM,Gas,41909,0.408,False
2/16/2025 2:00:00 AM,2/15/2025 9:00:00 PM,Hydro,2269,0.022,True
2/16/2025 2:00:00 AM,2/15/2025 9:00:00 PM,Multiple Fuels,515,0.005,False
2/16/2025 2:00:00 AM,2/15/2025 9:00:00 PM,Nuclear,32440,0.316,False
2/16/2025 2:00:00 AM,2/15/2025 9:00:00 PM,Oil,418,0.004,False
2/16/2025 2:00:00 AM,2/15/2025 9:00:00 PM,Other Renewables,638,0.006,True
2/16/2025 2:00:00 AM,2/15/2025 9:00:00 PM,Solar,25,0.000,True
2/16/2025 2:00:00 AM,2/15/2025 9:00:00 PM,Storage,0,0.000,False
2/16/2025 2:00:00 AM,2/15/2025 9:00:00 PM,Wind,3972,0.038,True
2/16/2025 1:00:00 AM,2/15/2025 8:00:00 PM,Coal,21029,0.199,False
2/16/2025 1:00:00 AM,2/15/2025 8:00:00 PM,Gas,44148,0.419,False
2/16/2025 1:00:00 AM,2/15/2025 8:00:00 PM,Hydro,2457,0.023,True
2/16/2025 1:00:00 AM,2/15/2025 8:00:00 PM,Multiple Fuels,516,0.004,False
2/16/2025 1:00:00 AM,2/15/2025 8:00:00 PM,Nuclear,32497,0.308,False
2/16/2025 1:00:00 AM,2/15/2025 8:00:00 PM,Oil,417,0.004,False
2/16/2025 1:00:00 AM,2/15/2025 8:00:00 PM,Other Renewables,635,0.006,True
2/16/2025 1:00:00 AM,2/15/2025 8:00:00 PM,Solar,25,0.000,True
2/16/2025 1:00:00 AM,2/15/2025 8:00:00 PM,Storage,0,0.000,False
2/16/2025 1:00:00 AM,2/15/2025 8:00:00 PM,Wind,3621,0.034,True
2/16/2025 12:00:00 AM,2/15/2025 7:00:00 PM,Coal,21460,0.200,False
2/16/2025 12:00:00 AM,2/15/2025 7:00:00 PM,Gas,46063,0.429,False
2/16/2025 12:00:00 AM,2/15/2025 7:00:00 PM,Hydro,2437,0.022,True
2/16/2025 12:00:00 AM,2/15/2025 7:00:00 PM,Multiple Fuels,516,0.004,False
2/16/2025 12:00:00 AM,2/15/2025 7:00:00 PM,Nuclear,32485,0.303,False
2/16/2025 12:00:00 AM,2/15/2025 7:00:00 PM,Oil,456,0.004,False
2/16/2025 12:00:00 AM,2/15/2025 7:00:00 PM,Other Renewables,633,0.005,True
2/16/2025 12:00:00 AM,2/15/2025 7:00:00 PM,Solar,25,0.000,True
2/16/2025 12:00:00 AM,2/15/2025 7:00:00 PM,Storage,2,0.000,False
2/16/2025 12:00:00 AM,2/15/2025 7:00:00 PM,Wind,3118,0.029,True
2/15/2025 11:00:00 PM,2/15/2025 6:00:00 PM,Coal,21917,0.202,False
2/15/2025 11:00:00 PM,2/15/2025 6:00:00 PM,Gas,47255,0.436,False
2/15/2025 11:00:00 PM,2/15/2025 6:00:00 PM,Hydro,2238,0.020,True
2/15/2025 11:00:00 PM,2/15/2025 6:00:00 PM,Multiple Fuels,518,0.004,False
2/15/2025 11:00:00 PM,2/15/2025 6:00:00 PM,Nuclear,32486,0.299,False
2/15/2025 11:00:00 PM,2/15/2025 6:00:00 PM,Oil,463,0.004,False
2/15/2025 11:00:00 PM,2/15/2025 6:00:00 PM,Other Renewables,637,0.005,True
2/15/2025 11:00:00 PM,2/15/2025 6:00:00 PM,Solar,27,0.000,True
2/15/2025 11:00:00 PM,2/15/2025 6:00:00 PM,Storage,15,0.000,False
2/15/2025 11:00:00 PM,2/15/2025 6:00:00 PM,Wind,2785,0.025,True
2/15/2025 10:00:00 PM,2/15/2025 5:00:00 PM,Coal,21991,0.205,False
2/15/2025 10:00:00 PM,2/15/2025 5:00:00 PM,Gas,45902,0.429,False
2/15/2025 10:00:00 PM,2/15/2025 5:00:00 PM,Hydro,2240,0.020,True
2/15/2025 10:00:00 PM,2/15/2025 5:00:00 PM,Multiple Fuels,518,0.004,False
2/15/2025 10:00:00 PM,2/15/2025 5:00:00 PM,Nuclear,32486,0.303,False
2/15/2025 10:00:00 PM,2/15/2025 5:00:00 PM,Oil,454,0.004,False
2/15/2025 10:00:00 PM,2/15/2025 5:00:00 PM,Other Renewables,644,0.006,True
2/15/2025 10:00:00 PM,2/15/2025 5:00:00 PM,Solar,89,0.000,True
2/15/2025 10:00:00 PM,2/15/2025 5:00:00 PM,Storage,12,0.000,False
2/15/2025 10:00:00 PM,2/15/2025 5:00:00 PM,Wind,2572,0.024,True
2/15/2025 9:00:00 PM,2/15/2025 4:00:00 PM,Coal,21945,0.208,False
2/15/2025 9:00:00 PM,2/15/2025 4:00:00 PM,Gas,44856,0.425,False
2/15/2025 9:00:00 PM,2/15/2025 4:00:00 PM,Hydro,1433,0.013,True
2/15/2025 9:00:00 PM,2/15/2025 4:00:00 PM,Multiple Fuels,518,0.004,False
2/15/2025 9:00:00 PM,2/15/2025 4:00:00 PM,Nuclear,32498,0.308,False
2/15/2025 9:00:00 PM,2/15/2025 4:00:00 PM,Oil,433,0.004,False
2/15/2025 9:00:00 PM,2/15/2025 4:00:00 PM,Other Renewables,641,0.006,True
2/15/2025 9:00:00 PM,2/15/2025 4:00:00 PM,Solar,317,0.003,True
2/15/2025 9:00:00 PM,2/15/2025 4:00:00 PM,Storage,0,0.000,False
2/15/2025 9:00:00 PM,2/15/2025 4:00:00 PM,Wind,2857,0.027,True
2/15/2025 8:00:00 PM,2/15/2025 3:00:00 PM,Coal,22338,0.212,False
2/15/2025 8:00:00 PM,2/15/2025 3:00:00 PM,Gas,44988,0.427,False
2/15/2025 8:00:00 PM,2/15/2025 3:00:00 PM,Hydro,696,0.006,True
2/15/2025 8:00:00 PM,2/15/2025 3:00:00 PM,Multiple Fuels,518,0.004,False
2/15/2025 8:00:00 PM,2/15/2025 3:00:00 PM,Nuclear,32502,0.308,False
2/15/2025 8:00:00 PM,2/15/2025 3:00:00 PM,Oil,421,0.004,False
2/15/2025 8:00:00 PM,2/15/2025 3:00:00 PM,Other Renewables,642,0.006,True
2/15/2025 8:00:00 PM,2/15/2025 3:00:00 PM,Solar,696,0.006,True
2/15/2025 8:00:00 PM,2/15/2025 3:00:00 PM,Storage,0,0.000,False
2/15/2025 8:00:00 PM,2/15/2025 3:00:00 PM,Wind,2460,0.023,True
2/15/2025 7:00:00 PM,2/15/2025 2:00:00 PM,Coal,22752,0.214,False
2/15/2025 7:00:00 PM,2/15/2025 2:00:00 PM,Gas,45740,0.430,False
2/15/2025 7:00:00 PM,2/15/2025 2:00:00 PM,Hydro,611,0.005,True
2/15/2025 7:00:00 PM,2/15/2025 2:00:00 PM,Multiple Fuels,519,0.004,False
2/15/2025 7:00:00 PM,2/15/2025 2:00:00 PM,Nuclear,32496,0.306,False
2/15/2025 7:00:00 PM,2/15/2025 2:00:00 PM,Oil,463,0.004,False
2/15/2025 7:00:00 PM,2/15/2025 2:00:00 PM,Other Renewables,640,0.006,True
2/15/2025 7:00:00 PM,2/15/2025 2:00:00 PM,Solar,1112,0.010,True
2/15/2025 7:00:00 PM,2/15/2025 2:00:00 PM,Storage,0,0.000,False
2/15/2025 7:00:00 PM,2/15/2025 2:00:00 PM,Wind,1848,0.017,True
2/15/2025 6:00:00 PM,2/15/2025 1:00:00 PM,Coal,22782,0.213,False
2/15/2025 6:00:00 PM,2/15/2025 1:00:00 PM,Gas,46104,0.431,False
2/15/2025 6:00:00 PM,2/15/2025 1:00:00 PM,Hydro,604,0.005,True
2/15/2025 6:00:00 PM,2/15/2025 1:00:00 PM,Multiple Fuels,519,0.004,False
2/15/2025 6:00:00 PM,2/15/2025 1:00:00 PM,Nuclear,32505,0.304,False
2/15/2025 6:00:00 PM,2/15/2025 1:00:00 PM,Oil,459,0.004,False
2/15/2025 6:00:00 PM,2/15/2025 1:00:00 PM,Other Renewables,656,0.006,True
2/15/2025 6:00:00 PM,2/15/2025 1:00:00 PM,Solar,1469,0.013,True
2/15/2025 6:00:00 PM,2/15/2025 1:00:00 PM,Storage,0,0.000,False
2/15/2025 6:00:00 PM,2/15/2025 1:00:00 PM,Wind,1663,0.015,True
2/15/2025 5:00:00 PM,2/15/2025 12:00:00 PM,Coal,22843,0.212,False
2/15/2025 5:00:00 PM,2/15/2025 12:00:00 PM,Gas,46457,0.431,False
2/15/2025 5:00:00 PM,2/15/2025 12:00:00 PM,Hydro,751,0.007,True
2/15/2025 5:00:00 PM,2/15/2025 12:00:00 PM,Multiple Fuels,522,0.004,False
2/15/2025 5:00:00 PM,2/15/2025 12:00:00 PM,Nuclear,32510,0.301,False
2/15/2025 5:00:00 PM,2/15/2025 12:00:00 PM,Oil,462,0.004,False
2/15/2025 5:00:00 PM,2/15/2025 12:00:00 PM,Other Renewables,644,0.006,True
2/15/2025 5:00:00 PM,2/15/2025 12:00:00 PM,Solar,1522,0.014,True
2/15/2025 5:00:00 PM,2/15/2025 12:00:00 PM,Storage,0,0.000,False
2/15/2025 5:00:00 PM,2/15/2025 12:00:00 PM,Wind,1971,0.018,True
2/15/2025 4:00:00 PM,2/15/2025 11:00:00 AM,Coal,22638,0.210,False
2/15/2025 4:00:00 PM,2/15/2025 11:00:00 AM,Gas,45963,0.426,False
